,age,Experience,Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
5701,39,15,121,1,3.5,1,368,1,0,1,0,0
5702,63,33,40,4,1.67,3,0,0,0,1,0,0
5703,31,5,101,1,2.9,3,170,1,0,0,0,0
5704,56,26,90,2,4.5,3,0,0,0,0,0,0
5705,47,20,68,1,2.67,2,0,0,0,1,1,0
5706,28,3,74,2,1.8,2,221,1,0,0,0,0
5707,32,8,74,4,0.1,2,257,0,0,0,1,0
5708,54,30,51,2,3.2,3,0,0,0,0,0,0
5709,29,5,149,1,1.5,1,0,0,0,1,0,0
5710,39,15,31,1,1.4,3,88,0,0,1,1,0
5711,26,0,85,2,1.6,3,0,0,0,0,0,0
5712,29,-1,62,2,1.75,3,0,0,0,0,1,0
5713,46,21,44,1,0.3,1,110,1,0,1,0,0
5714,38,13,63,3,0.5,3,190,1,1,1,1,0
5715,55,31,23,2,0.3,1,0,0,0,1,1,0
5716,48,22,40,3,2.2,2,87,0,0,1,0,0
5717,36,10,78,2,4.5,3,204,0,0,1,1,0
5718,39,13,40,3,0.9,3,129,0,0,1,0,0
5719,40,16,78,4,2.4,1,0,1,1,1,0,0
5720,26,0,129,3,0.7,2,0,0,0,0,0,1
5721,55,29,71,3,0.3,2,0,0,0,0,1,0
5722,61,35,23,3,0.3,3,0,0,0,1,0,0
5723,57,33,15,2,0.3,1,0,0,0,1,0,0
5724,56,31,28,1,1.3,1,138,0,0,0,1,0
5725,31,5,23,3,1.0,1,95,0,0,0,0,0
5726,61,31,19,1,1.5,3,0,0,0,1,0,0
5727,58,32,42,3,1.4,3,158,0,0,0,1,0
5728,43,18,113,2,0.4,1,325,1,0,0,0,0
5729,29,5,34,4,0.4,2,0,0,0,0,1,0
5730,50,23,19,1,0.5,2,104,0,0,0,1,0
5731,49,25,43,1,1.6,2,0,0,0,1,1,0
5732,43,18,179,3,1.2,1,0,1,1,1,0,1
5733,58,32,44,3,2.2,3,0,0,0,0,0,0
5734,41,16,21,2,0.1,2,0,0,0,0,0,0
5735,65,40,115,1,2.5,1,174,0,0,0,1,0
5736,52,27,81,4,3.8,2,0,0,0,0,1,0
5737,55,31,91,2,2.8,1,0,0,0,0,0,0
5738,49,25,30,4,0.9,2,0,0,0,0,1,0
5739,52,22,55,3,1.4,3,0,0,0,1,0,0
5740,56,31,48,2,2.1,3,0,0,0,0,1,0
5741,30,4,23,4,0.3,2,121,0,0,0,0,0
5742,36,10,21,3,0.1,2,0,0,0,0,0,0
5743,41,17,55,2,1.7,1,0,0,0,0,0,0
5744,42,15,21,3,1.0,2,0,0,0,1,0,0
5745,60,34,40,3,2.2,3,0,1,0,1,0,0
5746,44,20,30,4,0.3,1,0,0,0,0,1,0
5747,34,9,78,3,0.6,2,0,0,0,1,0,0
5748,56,32,65,2,3.2,3,0,0,0,1,0,0
5749,31,5,50,4,2.1,3,209,0,0,1,0,0
5750,29,4,55,4,2.0,2,0,1,0,1,0,0
5751,31,5,111,2,0.2,1,0,0,0,0,0,0
5752,36,10,21,3,0.1,2,0,0,0,0,1,0
5753,42,16,65,3,0.5,3,256,0,0,1,0,0
5754,64,39,114,1,0.8,3,0,0,0,1,0,0
5755,61,36,54,3,0.9,3,179,0,0,1,0,0
5756,35,11,75,2,1.7,2,0,0,0,1,0,0
5757,28,2,13,4,0.4,1,0,0,0,0,1,0
5758,38,14,54,2,0.6,3,218,0,0,0,0,0
5759,44,17,22,3,1.0,2,126,0,0,1,1,0
5760,45,20,198,2,2.8,1,0,0,0,1,1,0
5761,46,20,18,1,0.2,1,0,0,0,1,1,0
5762,57,32,74,4,0.7,1,0,0,0,0,1,0
5763,40,14,61,4,0.2,3,0,0,0,1,0,0
5764,38,12,64,2,1.8,1,0,0,0,0,0,0
5765,39,14,10,2,0.3,2,0,1,0,0,1,0
5766,23,-2,82,2,1.8,2,0,1,0,0,1,0
5767,47,22,61,3,2.7,2,168,0,0,1,1,0
5768,32,7,83,2,2.5,1,148,1,0,1,0,0
5769,30,5,73,3,2.6,3,0,0,0,1,0,0
5770,54,30,22,2,0.4,1,89,0,0,1,0,0
5771,25,0,91,2,1.8,2,321,0,0,0,0,0
5772,60,34,65,3,2.2,3,94,1,1,0,1,0
5773,61,36,13,3,0.5,1,0,0,0,1,0,0
5774,36,11,103,1,4.6,1,255,0,0,1,0,0
5775,52,26,95,1,0.3,1,0,0,0,1,0,0
5776,33,7,31,4,1.0,1,0,0,0,1,1,0
5777,57,31,131,3,0.6,1,0,0,0,1,0,1
5778,34,8,175,4,1.1,3,0,1,1,1,1,1
5779,50,24,38,4,0.1,1,0,0,0,1,0,0
5780,43,18,104,3,1.0,1,0,0,0,1,0,0
5781,34,10,114,3,3.3,3,0,0,0,0,0,1
5782,26,1,38,4,1.7,2,0,0,0,1,0,0
5783,26,0,30,4,1.3,3,0,0,0,1,1,0
5784,48,22,19,2,0.1,3,106,0,0,0,0,0
5785,49,25,25,4,1.0,1,0,0,0,1,1,0
5786,47,22,124,4,5.0,3,0,0,0,0,0,1
5787,43,19,20,3,0.5,1,0,0,0,0,0,0
5788,40,15,83,1,1.0,3,0,0,0,0,0,0
5789,31,5,18,4,0.3,2,0,0,0,0,1,0
5790,27,1,99,1,3.0,3,149,0,0,0,1,1
5791,55,29,62,3,0.3,2,0,0,0,1,0,0
5792,54,30,24,1,0.1,2,0,0,0,0,0,0
5793,23,-1,13,4,1.0,1,84,0,0,1,0,0
5794,54,28,64,2,0.8,3,0,1,0,1,0,0
5795,57,33,62,3,2.67,1,240,0,0,0,0,0
5796,41,15,158,1,4.7,2,0,1,1,0,1,1
5797,28,4,88,1,5.4,1,0,0,0,1,0,0
5798,33,7,28,4,0.8,1,0,0,0,1,0,0
5799,51,27,52,2,1.0,3,0,0,0,0,0,0
5800,28,4,82,4,0.0,1,0,0,0,1,1,0
5801,63,37,140,2,6.9,1,97,0,0,0,1,0
5802,29,4,80,1,0.8,2,0,0,0,1,1,0
5803,62,38,58,4,1.2,2,228,0,0,0,1,0
5804,51,25,180,1,1.7,1,0,0,0,1,0,0
5805,52,28,55,1,1.6,2,227,0,0,0,0,0
5806,43,16,65,3,2.67,2,100,0,0,0,0,0
5807,39,12,62,3,2.33,2,0,0,0,0,0,0
5808,35,9,23,4,0.3,1,0,0,0,0,0,0
5809,34,10,35,1,1.7,1,0,0,0,1,0,0
5810,49,24,35,4,0.2,2,0,0,0,0,1,0
5811,43,18,74,4,0.4,1,0,0,0,0,0,0
5812,48,24,14,3,0.4,1,0,0,0,1,0,0
5813,30,4,83,2,1.5,3,199,0,0,0,1,0
5814,46,21,71,4,1.9,3,0,0,0,0,0,0
5815,43,17,53,2,0.7,1,130,1,0,1,0,0
5816,27,3,103,2,0.6,1,84,0,0,0,0,0
5817,39,15,109,1,1.7,1,0,0,0,1,0,0
5818,58,33,60,2,1.9,2,94,1,0,1,0,0
5819,44,17,12,3,0.67,2,0,0,0,1,0,0
5820,39,15,141,2,8.0,1,0,0,0,1,0,0
5821,35,10,128,1,3.8,1,0,0,0,1,0,0
5822,41,16,98,3,1.0,1,296,0,0,0,0,0
5823,43,18,41,1,0.5,3,0,0,0,0,0,0
5824,55,25,90,2,4.5,3,0,0,0,0,1,0
5825,32,6,31,1,0.3,1,0,0,0,0,0,0
5826,56,26,74,1,3.0,3,0,0,0,0,0,0
5827,30,5,83,4,1.8,3,0,0,0,0,1,0
5828,65,39,35,1,0.5,3,0,0,0,0,0,0
5829,31,7,140,1,4.0,1,0,0,0,0,1,0
5830,41,15,65,3,0.5,3,0,0,0,0,0,0
5831,55,29,35,3,1.4,1,0,0,0,0,0,0
5832,37,7,73,4,1.8,3,0,0,0,1,1,0
5833,34,10,29,1,1.5,2,0,0,0,1,0,0
5834,34,9,55,4,2.0,2,147,0,0,0,1,0
5835,33,9,20,4,0.7,2,0,0,0,1,0,0
5836,48,23,70,1,2.8,2,0,0,0,0,0,0
5837,28,3,81,4,0.2,1,0,0,0,0,0,0
5838,30,4,25,2,0.3,1,0,1,0,1,0,0
5839,44,20,119,2,7.5,1,239,0,0,1,0,0
5840,61,35,49,4,1.7,2,185,0,0,0,0,0
5841,59,33,38,1,1.4,1,0,0,0,1,1,0
5842,33,7,80,2,1.5,3,0,0,0,1,1,0
5843,56,32,84,1,4.3,1,0,0,0,1,1,0
5844,53,29,61,4,1.6,2,0,0,0,1,0,0
5845,42,16,173,2,1.5,2,373,0,1,1,1,1
5846,43,19,60,2,2.5,1,0,1,0,0,0,0
5847,35,9,83,2,4.5,3,0,0,0,1,0,0
5848,61,35,59,1,2.8,2,0,0,0,0,0,0
5849,39,9,32,3,2.0,3,116,0,0,1,0,0
5850,61,37,33,3,0.1,3,0,0,0,1,0,0
5851,40,15,19,4,0.2,3,0,0,0,1,0,0
5852,34,8,14,4,0.3,1,0,0,0,0,0,0
5853,65,39,94,4,4.1,1,120,0,1,1,1,1
5854,40,16,154,2,6.1,1,325,0,0,1,0,0
5855,39,15,33,1,2.0,2,0,0,0,0,0,0
5856,61,35,28,2,0.2,3,135,0,0,1,0,0
5857,40,16,44,1,1.8,1,0,1,0,1,0,0
5858,49,23,81,2,0.8,3,0,0,0,0,0,0
5859,43,18,29,1,0.5,3,0,0,0,1,0,0
5860,45,21,58,3,0.3,3,0,1,0,1,0,0
5861,52,28,38,4,0.9,2,0,0,0,0,1,0
5862,32,8,82,3,1.5,1,0,0,0,1,1,0
5863,31,7,18,1,0.4,3,0,0,0,1,0,0
5864,27,2,45,2,1.7,2,0,0,0,0,1,0
5865,33,9,64,4,3.4,1,0,0,0,0,0,0
5866,65,40,48,3,2.4,1,0,0,0,0,1,0
5867,62,37,24,1,0.3,3,0,1,0,1,0,0
5868,55,25,65,4,2.0,3,0,0,0,1,0,0
5869,46,20,111,1,0.0,1,329,0,0,0,0,0
5870,37,12,114,3,0.6,2,0,0,0,1,0,0
5871,60,35,39,2,1.6,3,0,0,0,1,0,0
5872,44,14,19,1,0.75,3,0,0,0,0,1,0
5873,35,9,22,3,0.1,2,0,0,1,1,1,0
5874,52,28,49,4,1.1,2,0,0,0,1,0,0
5875,30,4,40,1,0.3,1,0,0,0,1,0,0
5876,62,36,63,1,1.6,1,118,0,0,1,0,0
5877,41,15,55,1,2.8,1,0,0,0,0,0,0
5878,38,14,33,1,2.0,2,0,0,0,1,0,0
5879,52,26,31,4,1.5,3,0,0,0,1,0,0
5880,48,24,24,4,0.2,1,0,0,0,1,0,0
5881,47,22,81,4,3.6,3,0,0,0,1,1,0
5882,41,17,81,1,0.8,2,223,0,0,1,0,0
5883,44,20,113,2,3.3,1,0,0,0,1,1,0
5884,31,6,92,2,3.3,1,0,0,0,0,0,0
5885,50,25,81,1,1.2,1,0,0,0,0,0,0
5886,36,11,101,3,1.2,3,0,1,0,0,1,0
5887,52,26,78,3,3.0,2,0,0,0,0,1,0
5888,62,38,78,2,0.0,3,0,0,0,1,0,0
5889,55,30,35,1,1.5,2,118,0,0,0,1,0
5890,61,37,9,2,0.3,3,0,0,0,1,0,0
5891,34,7,82,4,2.0,2,0,0,0,1,1,0
5892,34,9,41,1,2.5,3,0,0,0,0,0,0
5893,59,35,84,1,1.8,3,0,0,0,1,0,0
5894,41,17,42,4,2.2,2,185,1,0,1,0,0
5895,33,8,54,3,2.3,1,0,0,0,0,1,0
5896,55,30,84,2,0.0,3,0,0,0,0,0,0
5897,64,40,131,1,3.8,1,0,0,0,0,0,0
5898,44,19,85,2,3.8,3,0,0,0,1,0,0
5899,32,8,84,4,3.4,1,0,0,0,1,0,0
5900,67,41,114,4,2.4,3,0,0,0,1,0,0
5901,40,14,61,3,0.5,3,0,0,0,1,0,0
5902,57,31,39,1,2.2,3,0,0,0,1,1,0
5903,59,35,21,2,1.0,1,120,0,0,1,0,0
5904,43,17,111,4,5.4,3,0,0,0,1,0,1
5905,58,34,68,2,2.8,1,113,0,0,0,0,0
5906,50,23,179,4,3.6,2,0,0,0,1,0,1
5907,52,27,93,4,4.1,2,0,0,0,0,1,1
5908,35,9,85,2,1.8,1,0,0,0,0,0,0
5909,40,15,180,1,4.1,1,0,0,0,0,0,0
5910,31,5,110,2,1.5,3,0,0,0,1,0,0
5911,32,8,65,1,1.2,1,268,0,0,1,0,0
5912,55,31,159,1,3.9,3,0,0,0,0,0,1
5913,43,19,81,2,3.2,1,0,0,0,1,0,0
5914,31,6,132,1,3.8,1,0,0,0,1,0,0
5915,26,-1,44,1,2.0,2,0,0,0,0,0,0
5916,58,33,98,1,2.6,1,0,0,0,0,0,0
5917,51,25,62,2,1.5,2,0,0,0,1,1,0
5918,45,21,91,1,4.7,1,0,0,0,1,0,0
5919,56,30,29,4,0.7,2,87,0,0,1,0,0
5920,25,-1,101,4,2.1,3,0,0,0,0,1,0
5921,38,13,65,3,0.7,2,0,0,0,1,0,0
5922,62,36,58,1,2.8,2,0,0,0,0,1,0
5923,39,13,32,2,0.8,3,0,0,0,1,0,0
5924,56,30,140,4,0.5,1,292,0,0,0,0,1
5925,50,25,44,1,0.3,1,187,0,0,1,1,0
5926,52,27,113,1,0.1,3,0,0,0,0,0,0
5927,53,28,38,1,1.3,2,0,0,0,1,0,0
5928,25,-1,13,4,0.4,1,0,1,0,0,0,0
5929,44,20,62,2,2.5,1,0,1,0,1,0,0
5930,42,12,29,3,2.0,3,0,0,0,0,0,0
5931,42,16,141,3,4.0,2,0,0,0,0,0,1
5932,63,37,132,1,4.4,2,0,0,0,1,0,1
5933,57,32,23,1,0.3,3,0,0,0,1,1,0
5934,56,32,11,2,0.3,1,89,0,0,0,0,0
5935,60,34,90,4,1.9,2,0,0,0,1,0,0
5936,62,38,43,1,1.9,2,0,0,0,1,0,0
5937,48,22,59,4,2.6,1,0,0,0,1,1,0
5938,37,11,28,2,0.8,3,0,0,0,0,0,0
5939,55,29,28,2,0.7,2,82,0,0,1,1,0
5940,42,17,108,3,1.0,1,383,0,0,1,0,0
5941,39,13,78,1,2.8,3,0,0,0,0,0,0
5942,47,22,65,1,2.4,1,0,0,0,1,0,0
5943,34,10,25,4,1.0,1,0,0,0,1,0,0
5944,48,23,108,2,3.8,3,0,0,0,0,1,0
5945,52,27,43,4,0.2,2,0,0,0,1,0,0
5946,53,29,95,4,1.0,2,0,0,0,1,1,0
5947,49,25,24,1,0.3,1,0,0,0,0,0,0
5948,47,22,190,2,8.8,1,0,0,0,0,0,0
5949,48,24,24,1,0.9,3,0,0,0,0,0,0
5950,38,13,41,4,1.7,1,0,0,0,1,0,0
5951,48,22,80,3,1.1,1,0,0,0,0,0,0
5952,56,26,63,3,2.0,3,0,0,0,1,0,0
5953,65,41,79,3,2.0,3,0,0,0,0,0,0
5954,46,20,105,4,3.2,1,0,0,0,0,0,1
5955,60,35,153,3,2.0,3,0,0,0,0,1,1
5956,50,25,114,1,0.6,1,0,0,0,0,1,0
5957,41,15,120,1,5.2,1,0,0,0,1,0,0
5958,41,16,104,1,4.0,3,0,0,1,1,1,0
5959,60,35,20,1,1.3,1,0,0,0,1,0,0
5960,57,31,41,1,1.4,1,0,1,0,1,0,0
5961,48,23,35,2,1.3,1,0,0,0,0,0,0
5962,53,27,174,1,2.9,2,0,0,0,1,0,1
5963,42,18,164,1,1.3,3,0,1,1,1,1,1
5964,45,20,22,1,0.1,1,0,0,0,0,0,0
5965,35,10,132,1,3.8,1,82,0,0,0,1,0
5966,34,9,32,4,1.1,3,0,0,0,1,0,0
5967,67,42,21,3,0.1,3,0,0,0,0,1,0
5968,36,9,49,2,1.67,2,0,0,0,0,1,0
5969,37,13,79,4,0.1,2,280,0,0,1,0,0
5970,40,14,30,2,0.8,3,86,0,0,0,0,0
5971,35,10,118,2,7.8,1,358,0,0,0,0,0
5972,60,34,11,4,0.7,3,0,0,0,1,0,0
5973,59,29,61,3,2.0,3,0,0,0,1,0,0
5974,35,9,43,4,1.2,2,0,1,0,1,0,0
5975,27,1,141,4,5.1,3,354,0,0,0,0,1
5976,29,3,54,4,1.8,3,0,0,0,0,0,0
5977,35,9,33,2,0.3,1,0,1,0,1,0,0
5978,38,13,84,3,1.2,3,121,0,0,1,1,0
5979,62,37,125,1,1.0,3,0,0,0,1,0,1
5980,43,19,110,1,3.4,1,0,0,0,0,1,0
5981,35,11,14,4,1.0,1,0,0,1,1,1,0
5982,41,15,65,2,2.8,1,0,0,0,1,1,0
5983,65,41,78,3,2.0,3,0,0,1,1,1,0
5984,61,35,18,3,0.3,3,0,0,0,0,0,0
5985,55,25,95,2,4.5,3,275,0,0,0,0,0
5986,28,3,95,2,1.8,2,0,0,0,0,0,0
5987,52,26,191,1,1.7,1,0,0,0,1,0,0
5988,34,4,19,1,0.67,3,83,0,0,1,0,0
5989,49,23,19,4,0.6,3,0,0,0,1,1,0
5990,42,18,39,1,0.3,3,0,0,0,1,0,0
5991,49,23,93,1,2.4,1,0,0,0,1,1,0
5992,49,23,115,3,4.6,3,0,0,0,0,0,1
5993,32,6,112,1,2.7,2,408,1,1,1,1,0
5994,59,35,40,4,0.4,1,0,0,0,0,0,0
5995,43,19,45,3,0.6,2,0,0,0,0,0,0
5996,48,24,133,1,5.0,1,0,0,0,0,0,0
5997,31,5,85,3,1.6,1,87,0,0,1,1,0
5998,30,4,18,2,0.3,2,0,0,0,1,0,0
5999,58,34,54,4,1.3,2,0,0,0,1,0,0
6000,41,15,41,2,2.4,2,105,0,0,0,0,0
6001,38,8,21,1,0.67,3,0,0,0,1,0,0
6002,33,9,152,1,6.0,1,0,0,0,1,1,0
6003,51,27,53,1,1.6,2,0,0,0,1,0,0
6004,45,18,163,3,5.33,2,0,0,1,0,1,1
6005,34,10,84,4,0.1,2,0,0,0,1,0,0
6006,39,13,59,3,0.9,3,199,1,0,1,0,0
6007,44,18,33,3,0.5,2,0,0,0,0,0,0
6008,55,29,81,4,4.9,1,209,0,0,1,0,0
6009,28,2,182,3,7.2,2,442,0,1,1,1,1
6010,57,31,61,1,2.2,3,0,0,0,0,0,0
6011,43,18,88,4,1.1,2,0,0,0,1,0,0
6012,46,21,170,2,2.8,1,0,0,0,0,0,0
6013,35,10,83,4,0.7,3,315,0,0,1,0,0
6014,25,0,44,4,0.6,2,0,0,0,0,1,0
6015,65,41,83,3,2.0,3,0,0,0,1,0,0
6016,64,38,21,1,0.8,2,76,0,0,0,1,0
6017,39,15,143,1,3.5,1,0,0,0,1,1,0
6018,62,36,103,2,2.8,1,0,1,1,1,0,0
6019,46,22,135,3,4.1,1,213,0,0,1,0,1
6020,36,11,162,1,8.6,1,153,1,0,1,0,0
6021,42,17,73,4,0.4,1,0,1,0,0,0,0
6022,35,10,142,4,0.8,3,0,0,0,0,0,1
6023,63,37,25,2,0.2,3,0,0,0,1,0,0
6024,45,21,115,2,3.3,1,85,0,0,1,0,0
6025,27,3,88,3,0.8,1,238,0,0,0,0,0
6026,29,3,73,3,0.3,3,0,0,0,0,0,0
6027,55,29,94,1,0.8,3,221,0,0,0,0,0
6028,32,7,58,1,1.0,1,0,0,0,1,0,0
6029,37,11,81,3,0.9,2,0,0,0,1,1,0
6030,25,-1,113,4,2.1,3,0,0,0,1,0,0
6031,41,16,35,2,1.4,2,135,0,0,0,0,0
6032,52,28,65,1,0.0,1,0,0,0,1,1,0
6033,31,6,170,2,6.7,1,137,0,0,1,0,0
6034,40,14,62,2,2.4,2,0,0,0,1,1,0
6035,54,29,54,2,2.1,3,97,0,0,0,0,0
6036,48,22,39,1,1.2,2,0,0,0,0,0,0
6037,39,15,28,1,1.4,3,118,0,0,1,1,0
6038,64,40,95,2,0.0,3,0,0,0,1,1,0
6039,54,29,82,3,3.7,2,0,0,0,1,0,1
6040,39,14,21,1,0.6,3,101,0,0,0,0,0
6041,55,30,50,2,2.1,3,0,0,0,1,0,0
6042,42,12,34,3,2.0,3,0,0,0,0,1,0
6043,58,32,19,4,0.7,3,0,0,0,0,0,0
6044,45,21,71,4,1.9,1,0,0,0,1,0,0
6045,29,5,113,2,2.0,2,84,0,0,1,1,0
6046,36,11,9,4,0.2,3,0,0,0,1,0,0
6047,63,37,118,1,2.0,1,427,0,0,0,0,0
6048,55,29,79,4,4.9,1,0,0,0,0,0,0
6049,54,24,72,3,1.4,3,0,0,0,0,1,0
6050,61,36,18,1,1.3,1,0,0,0,0,0,0
6051,36,12,93,2,2.2,1,0,0,0,1,1,0
6052,61,37,62,1,0.0,2,244,0,0,1,0,0
6053,39,12,23,3,1.0,2,0,0,0,1,1,0
6054,57,31,40,3,1.4,3,0,0,1,1,1,0
6055,35,10,34,4,1.7,1,87,0,0,1,1,0
6056,66,41,114,1,0.8,3,0,0,0,1,1,0
6057,49,23,125,1,2.4,1,0,0,0,0,1,0
6058,48,23,41,1,1.4,3,0,0,0,0,1,0
6059,61,35,38,2,1.0,3,0,0,0,0,0,0
6060,44,19,45,4,0.0,2,0,0,0,1,1,0
6061,23,-1,12,4,1.0,1,90,0,0,1,0,0
6062,31,5,115,2,1.5,3,189,0,0,1,0,0
6063,39,15,175,2,8.0,1,0,0,0,1,0,0
6064,45,21,24,1,0.9,3,0,0,0,0,0,0
6065,39,14,28,2,1.4,2,108,0,0,0,1,0
6066,64,38,32,2,0.3,1,0,0,0,1,1,0
6067,64,38,63,2,1.7,3,184,1,0,1,0,0
6068,47,23,32,1,1.0,1,0,0,0,0,1,0
6069,34,9,60,4,1.3,1,0,1,0,0,0,0
6070,56,31,53,2,1.6,3,78,0,0,0,0,0
6071,33,8,58,4,1.3,1,0,1,0,0,0,0
6072,56,29,42,4,2.5,2,0,0,0,0,0,0
6073,57,31,39,4,0.7,2,0,1,0,1,0,0
6074,43,17,72,1,2.8,1,271,0,0,1,0,0
6075,43,17,80,3,0.1,1,0,0,1,1,1,0
6076,26,1,39,4,0.6,2,0,0,0,0,1,0
6077,64,40,18,2,0.3,3,0,1,1,1,1,0
6078,43,18,30,1,0.5,3,0,0,0,1,0,0
6079,44,18,54,1,2.8,1,202,0,0,0,0,0
6080,60,35,128,1,0.9,1,0,0,0,1,0,0
6081,37,13,38,1,1.5,2,116,0,0,0,1,0
6082,56,32,120,1,7.4,1,186,0,0,1,0,0
6083,54,29,25,4,0.1,3,109,0,0,0,0,0
6084,43,18,85,4,1.9,3,110,0,0,1,1,0
6085,57,32,135,3,4.8,2,0,1,1,1,0,1
6086,29,4,14,4,0.5,3,0,0,0,0,1,0
6087,54,30,70,1,1.6,3,251,0,0,1,1,0
6088,61,37,23,3,0.4,2,0,0,0,0,0,0
6089,29,3,31,4,0.3,2,0,0,0,1,0,0
6090,47,21,132,1,0.3,1,0,0,0,1,0,0
6091,43,19,28,3,0.5,1,0,0,0,1,1,0
6092,46,22,125,2,4.7,3,0,0,0,1,0,1
6093,55,31,91,2,2.8,1,0,0,0,1,0,0
6094,48,23,191,2,2.8,1,231,0,0,0,1,0
6095,26,1,88,2,1.8,2,0,0,0,0,0,0
6096,63,37,84,4,2.4,3,0,0,0,1,1,0
6097,57,27,64,3,2.0,3,142,0,0,1,0,0
6098,58,33,28,2,0.5,2,146,1,0,1,0,0
6099,28,3,149,1,0.8,1,0,0,0,1,0,0
6100,61,37,172,4,4.25,1,0,0,1,1,1,1
6101,65,41,42,1,1.9,2,0,0,0,0,0,0
6102,33,6,53,2,1.0,2,96,0,0,0,1,0
6103,63,37,149,2,0.2,3,364,0,0,1,0,1
6104,43,19,113,2,1.8,2,0,0,0,0,1,0
6105,26,2,79,2,2.5,1,0,0,0,1,0,0
6106,57,31,175,2,0.5,1,429,0,0,1,1,0
6107,50,25,38,1,1.4,3,0,0,0,1,0,0
6108,54,27,120,4,3.0,2,431,0,0,1,0,1
6109,59,34,52,4,0.7,1,0,1,0,0,0,0
6110,49,24,42,2,0.7,2,0,0,0,1,0,0
6111,54,30,13,1,0.3,1,0,0,0,0,0,0
6112,65,39,141,2,6.9,1,0,1,0,1,0,0
6113,34,10,131,2,4.33,1,156,0,0,1,1,0
6114,31,6,133,1,1.5,3,0,0,0,0,0,1
6115,31,6,64,2,2.5,1,0,0,0,1,0,0
6116,64,39,49,2,1.5,1,0,1,0,1,0,0
6117,52,26,34,1,0.3,3,0,0,0,1,0,0
6118,57,33,91,1,4.3,1,81,1,0,0,0,0
6119,60,36,195,1,4.7,1,0,0,0,1,0,0
6120,45,18,53,3,2.5,2,112,0,0,0,0,0
6121,39,13,39,2,0.8,3,0,0,0,0,0,0
6122,25,1,20,4,1.0,1,0,0,0,0,1,0
6123,29,4,104,4,1.8,3,0,0,0,0,1,0
6124,40,15,51,2,1.1,2,131,0,0,1,0,0
6125,36,12,154,3,6.4,1,0,1,0,0,0,1
6126,33,9,38,1,1.33,1,115,0,0,0,0,0
6127,51,27,12,2,0.4,1,0,0,0,0,1,0
6128,35,9,28,1,0.6,3,0,0,0,0,1,0
6129,54,28,33,2,0.4,3,0,0,0,1,0,0
6130,29,2,31,4,1.5,2,0,0,0,0,0,0
6131,32,8,44,1,1.8,2,192,0,0,1,0,0
6132,37,13,49,4,2.0,3,192,0,0,0,0,0
6133,55,31,134,2,0.3,1,0,0,0,0,0,0
6134,30,6,182,4,0.8,3,94,0,0,1,0,1
6135,49,23,114,1,0.3,1,286,0,0,1,0,0
6136,51,26,90,1,2.8,2,0,0,0,1,1,0
6137,65,39,105,4,1.7,3,0,1,0,1,0,0
6138,32,8,58,3,2.0,1,90,0,0,1,0,0
6139,29,3,53,4,2.1,3,0,0,0,1,0,0
6140,46,20,15,4,0.6,3,0,1,0,1,0,0
6141,64,39,103,1,0.8,3,0,0,0,1,1,0
6142,27,1,58,4,1.8,2,154,0,1,1,1,0
6143,50,23,83,1,2.67,2,0,0,1,1,1,0
6144,33,9,125,1,4.3,3,0,0,0,1,0,1
6145,38,12,61,3,0.9,3,0,0,0,0,0,0
6146,38,11,69,3,2.33,2,0,0,0,0,0,0
6147,37,11,89,1,1.5,3,0,0,0,1,0,0
6148,46,20,70,4,2.9,1,0,0,0,0,1,0
6149,31,4,39,2,1.0,2,0,0,0,0,0,0
6150,35,9,41,4,1.2,2,0,0,0,1,0,0
6151,50,26,148,2,0.4,1,508,0,0,0,0,0
6152,45,21,38,3,0.6,2,148,0,0,1,0,0
6153,30,6,95,1,3.9,3,146,0,0,0,1,1
6154,60,36,129,2,6.0,1,0,0,0,0,0,0
6155,31,5,84,4,1.8,2,0,1,0,1,0,0
6156,60,35,29,3,1.3,2,0,0,0,0,0,0
6157,36,10,30,2,0.8,3,0,0,0,1,0,0
6158,64,40,90,2,0.0,3,134,0,0,0,0,0
6159,29,4,150,1,0.8,1,0,0,0,0,1,0
6160,58,33,15,4,0.9,2,0,0,0,0,0,0
6161,59,34,13,4,0.9,2,0,0,0,0,0,0
6162,58,33,9,2,0.2,3,0,0,0,1,0,0
6163,35,10,24,4,1.1,3,0,0,0,0,0,0
6164,43,17,41,3,2.2,2,0,0,0,1,0,0
6165,33,7,25,4,1.0,1,0,0,0,1,1,0
6166,54,28,49,4,2.8,2,0,1,0,0,0,0
6167,38,12,58,3,0.9,3,128,0,0,0,1,0
6168,38,12,141,2,0.0,1,0,0,0,1,1,0
6169,57,32,50,4,2.1,1,211,0,0,0,0,0
6170,34,10,61,3,2.0,1,0,0,0,0,1,0
6171,52,27,65,1,1.2,1,0,0,0,1,1,0
6172,50,24,112,1,0.3,1,229,0,0,0,0,0
6173,60,34,19,3,0.3,3,0,0,0,1,0,0
6174,26,0,23,1,0.1,2,0,0,0,0,0,0
6175,56,30,60,1,2.2,3,0,0,0,0,0,0
6176,39,15,30,4,0.3,1,0,1,0,0,1,0
6177,45,20,144,4,5.4,1,210,0,0,1,0,1
6178,30,5,118,4,3.0,3,0,0,0,1,0,1
6179,37,11,194,2,0.0,1,0,0,0,0,0,0
6180,45,19,109,3,1.1,1,0,0,0,0,0,0
